Employee ID,Leave Date,Leave Type,Sandwich Pattern,Connected Dates
617816,2024-06-06,non sandwich leave,0,['2024-06-06']
249245,2024-01-10,non sandwich leave,0,['2024-01-10']
699318,2024-04-29,sandwich leave,Monday extending weekend,"['2024-04-28', '2024-04-29']"
347915,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
425184,2024-04-09,non sandwich leave,0,['2024-04-09']
403414,2024-02-11,non sandwich leave,0,['2024-02-11']
282806,2024-12-01,non sandwich leave,0,['2024-12-01']
506235,2024-08-18,non sandwich leave,0,['2024-08-18']
435213,2024-06-11,non sandwich leave,0,['2024-06-11']
62840,2024-08-16,sandwich leave,Friday extending weekend,"['2024-08-16', '2024-08-17']"
966198,2024-03-28,non sandwich leave,0,['2024-03-28']
597990,2024-06-06,non sandwich leave,0,['2024-06-06']
546150,2024-03-05,non sandwich leave,0,['2024-03-05']
559156,2024-06-21,sandwich leave,Friday extending weekend,"['2024-06-21', '2024-06-22']"
205205,2024-01-28,non sandwich leave,0,['2024-01-28']
109382,2024-01-05,sandwich leave,Friday extending weekend,"['2024-01-05', '2024-01-06']"
729125,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
567687,2024-10-27,non sandwich leave,0,['2024-10-27']
616268,2024-07-09,non sandwich leave,0,['2024-07-09']
79392,2024-06-15,non sandwich leave,0,['2024-06-15']
819869,2024-05-21,non sandwich leave,0,['2024-05-21']
655376,2024-03-17,non sandwich leave,0,['2024-03-17']
386561,2024-01-31,non sandwich leave,0,['2024-01-31']
416169,2024-04-30,non sandwich leave,0,['2024-04-30']
403217,2024-09-15,non sandwich leave,0,['2024-09-15']
343562,2024-07-08,sandwich leave,Monday extending weekend,"['2024-07-07', '2024-07-08']"
516278,2024-12-03,non sandwich leave,0,['2024-12-03']
301012,2024-06-30,non sandwich leave,0,['2024-06-30']
273375,2024-12-02,sandwich leave,Monday extending weekend,"['2024-12-01', '2024-12-02']"
592718,2024-07-29,sandwich leave,Monday extending weekend,"['2024-07-28', '2024-07-29']"
441688,2024-09-08,non sandwich leave,0,['2024-09-08']
663836,2024-03-31,non sandwich leave,0,['2024-03-31']
573889,2024-07-09,non sandwich leave,0,['2024-07-09']
652890,2024-05-19,non sandwich leave,0,['2024-05-19']
802793,2024-10-15,sandwich leave,Tuesday after Monday holiday,"['2024-10-14', '2024-10-15']"
224337,2024-07-31,non sandwich leave,0,['2024-07-31']
777915,2024-12-23,sandwich leave,Monday extending weekend,"['2024-12-22', '2024-12-23']"
805395,2024-03-08,sandwich leave,Friday extending weekend,"['2024-03-08', '2024-03-09']"
834341,2024-01-08,sandwich leave,Monday extending weekend,"['2024-01-07', '2024-01-08']"
826766,2024-01-30,non sandwich leave,0,['2024-01-30']
597282,2024-03-04,sandwich leave,Monday extending weekend,"['2024-03-03', '2024-03-04']"
913790,2024-03-04,sandwich leave,Monday extending weekend,"['2024-03-03', '2024-03-04']"
792299,2024-11-02,non sandwich leave,0,['2024-11-02']
557213,2024-05-28,sandwich leave,Tuesday after Monday holiday,"['2024-05-27', '2024-05-28']"
39100,2024-09-11,non sandwich leave,0,['2024-09-11']
39100,2024-04-11,non sandwich leave,0,['2024-04-11']
718610,2024-09-20,sandwich leave,Friday extending weekend,"['2024-09-20', '2024-09-21']"
578739,2024-01-22,sandwich leave,Monday extending weekend,"['2024-01-21', '2024-01-22']"
429389,2024-12-16,sandwich leave,Monday extending weekend,"['2024-12-15', '2024-12-16']"
870765,2024-10-26,non sandwich leave,0,['2024-10-26']
559803,2024-08-12,sandwich leave,Monday extending weekend,"['2024-08-11', '2024-08-12']"
452952,2024-11-06,non sandwich leave,0,['2024-11-06']
236533,2024-08-09,sandwich leave,Friday extending weekend,"['2024-08-09', '2024-08-10']"
84655,2024-05-20,sandwich leave,Monday extending weekend,"['2024-05-19', '2024-05-20']"
333332,2024-10-02,non sandwich leave,0,['2024-10-02']
297347,2024-01-06,non sandwich leave,0,['2024-01-06']
407999,2024-02-22,non sandwich leave,0,['2024-02-22']
497216,2024-06-08,non sandwich leave,0,['2024-06-08']
452877,2024-01-24,non sandwich leave,0,['2024-01-24']
783023,2024-09-04,non sandwich leave,0,['2024-09-04']
600170,2024-04-27,non sandwich leave,0,['2024-04-27']
527254,2024-06-04,non sandwich leave,0,['2024-06-04']
527254,2024-01-24,non sandwich leave,0,['2024-01-24']
177736,2024-03-22,sandwich leave,Friday extending weekend,"['2024-03-22', '2024-03-23']"
782252,2024-03-09,non sandwich leave,0,['2024-03-09']
784483,2024-04-08,sandwich leave,Monday extending weekend,"['2024-04-07', '2024-04-08']"
266537,2024-09-30,sandwich leave,Monday extending weekend,"['2024-09-29', '2024-09-30']"
628346,2024-09-06,sandwich leave,Friday extending weekend,"['2024-09-06', '2024-09-07']"
521873,2024-02-07,non sandwich leave,0,['2024-02-07']
325118,2024-04-07,non sandwich leave,0,['2024-04-07']
991515,2024-07-06,non sandwich leave,0,['2024-07-06']
824609,2024-10-25,sandwich leave,Friday extending weekend,"['2024-10-25', '2024-10-26']"
239081,2024-09-24,non sandwich leave,0,['2024-09-24']
316030,2024-09-24,non sandwich leave,0,['2024-09-24']
21356,2024-08-26,sandwich leave,Monday extending weekend,"['2024-08-25', '2024-08-26']"
669737,2024-12-04,non sandwich leave,0,['2024-12-04']
820076,2024-11-13,non sandwich leave,0,['2024-11-13']
354204,2024-02-27,non sandwich leave,0,['2024-02-27']
471134,2024-05-31,sandwich leave,Friday extending weekend,"['2024-05-31', '2024-06-01']"
954702,2024-07-13,non sandwich leave,0,['2024-07-13']
781579,2024-08-01,non sandwich leave,0,['2024-08-01']
263231,2024-12-24,non sandwich leave,0,['2024-12-24']
456538,2024-02-25,non sandwich leave,0,['2024-02-25']
594678,2024-09-18,non sandwich leave,0,['2024-09-18']
773328,2024-11-20,non sandwich leave,0,['2024-11-20']
189668,2024-10-01,non sandwich leave,0,['2024-10-01']
894644,2024-06-05,non sandwich leave,0,['2024-06-05']
741917,2024-04-29,sandwich leave,Monday extending weekend,"['2024-04-28', '2024-04-29']"
839523,2024-07-06,non sandwich leave,0,['2024-07-06']
632567,2024-09-02,sandwich leave,Monday extending weekend,"['2024-09-01', '2024-09-02']"
37221,2024-10-31,non sandwich leave,0,['2024-10-31']
398400,2024-10-15,sandwich leave,Tuesday after Monday holiday,"['2024-10-14', '2024-10-15']"
887320,2024-04-26,sandwich leave,Friday extending weekend,"['2024-04-26', '2024-04-27']"
980002,2024-10-01,non sandwich leave,0,['2024-10-01']
921285,2024-09-14,non sandwich leave,0,['2024-09-14']
753121,2024-12-05,non sandwich leave,0,['2024-12-05']
770331,2024-07-25,non sandwich leave,0,['2024-07-25']
650719,2024-11-28,non sandwich leave,0,['2024-11-28']
48757,2024-12-16,sandwich leave,Monday extending weekend,"['2024-12-15', '2024-12-16']"
539238,2024-11-29,sandwich leave,Friday after Thursday holiday,"['2024-11-28', '2024-11-29']"
892396,2024-08-18,non sandwich leave,0,['2024-08-18']
531133,2024-07-13,non sandwich leave,0,['2024-07-13']
252491,2024-09-16,sandwich leave,Monday extending weekend,"['2024-09-15', '2024-09-16']"
674080,2024-01-03,non sandwich leave,0,['2024-01-03']
784836,2024-01-26,sandwich leave,Friday extending weekend,"['2024-01-26', '2024-01-27']"
438258,2024-07-26,sandwich leave,Friday extending weekend,"['2024-07-26', '2024-07-27']"
37707,2024-08-01,non sandwich leave,0,['2024-08-01']
593660,2024-10-24,non sandwich leave,0,['2024-10-24']
553438,2024-04-03,non sandwich leave,0,['2024-04-03']
177311,2024-08-26,sandwich leave,Monday extending weekend,"['2024-08-25', '2024-08-26']"
953121,2024-07-29,sandwich leave,Monday extending weekend,"['2024-07-28', '2024-07-29']"
482345,2024-07-28,non sandwich leave,0,['2024-07-28']
449398,2024-02-22,non sandwich leave,0,['2024-02-22']
994287,2024-06-15,non sandwich leave,0,['2024-06-15']
960982,2024-04-12,sandwich leave,Friday extending weekend,"['2024-04-12', '2024-04-13']"
283260,2024-02-17,non sandwich leave,0,['2024-02-17']
165100,2024-03-31,non sandwich leave,0,['2024-03-31']
641422,2024-08-09,sandwich leave,Friday extending weekend,"['2024-08-09', '2024-08-10']"
410169,2024-10-25,sandwich leave,Friday extending weekend,"['2024-10-25', '2024-10-26']"
463408,2024-02-13,non sandwich leave,0,['2024-02-13']
687786,2024-12-15,non sandwich leave,0,['2024-12-15']
359603,2024-01-18,non sandwich leave,0,['2024-01-18']
991795,2024-11-18,sandwich leave,Monday extending weekend,"['2024-11-17', '2024-11-18']"
440206,2024-08-22,non sandwich leave,0,['2024-08-22']
724200,2024-07-30,non sandwich leave,0,['2024-07-30']
996966,2024-03-12,non sandwich leave,0,['2024-03-12']
225292,2024-12-18,non sandwich leave,0,['2024-12-18']
628880,2024-11-15,sandwich leave,Friday extending weekend,"['2024-11-15', '2024-11-16']"
99817,2024-09-23,sandwich leave,Monday extending weekend,"['2024-09-22', '2024-09-23']"
732617,2024-08-25,non sandwich leave,0,['2024-08-25']
560087,2024-04-22,sandwich leave,Monday extending weekend,"['2024-04-21', '2024-04-22']"
199714,2024-09-26,non sandwich leave,0,['2024-09-26']
948072,2024-12-14,non sandwich leave,0,['2024-12-14']
948072,2024-09-13,sandwich leave,Friday extending weekend,"['2024-09-13', '2024-09-14']"
374561,2024-09-07,non sandwich leave,0,['2024-09-07']
158325,2024-03-20,non sandwich leave,0,['2024-03-20']
862628,2024-06-21,sandwich leave,Friday extending weekend,"['2024-06-21', '2024-06-22']"
43626,2024-11-09,non sandwich leave,0,['2024-11-09']
51425,2024-04-20,non sandwich leave,0,['2024-04-20']
566131,2024-02-25,non sandwich leave,0,['2024-02-25']
699843,2024-09-28,non sandwich leave,0,['2024-09-28']
944201,2024-08-22,non sandwich leave,0,['2024-08-22']
955567,2024-12-29,non sandwich leave,0,['2024-12-29']
305830,2024-12-19,non sandwich leave,0,['2024-12-19']
79716,2024-10-14,sandwich leave,Monday extending weekend,"['2024-10-13', '2024-10-14']"
262011,2024-05-30,non sandwich leave,0,['2024-05-30']
781771,2024-06-09,non sandwich leave,0,['2024-06-09']
762163,2024-05-02,non sandwich leave,0,['2024-05-02']
106373,2024-05-27,sandwich leave,Monday extending weekend,"['2024-05-26', '2024-05-27']"
912688,2024-12-11,non sandwich leave,0,['2024-12-11']
970385,2024-07-19,sandwich leave,Friday extending weekend,"['2024-07-19', '2024-07-20']"
915671,2024-08-18,non sandwich leave,0,['2024-08-18']
876723,2024-03-28,non sandwich leave,0,['2024-03-28']
737604,2024-12-20,sandwich leave,Friday extending weekend,"['2024-12-20', '2024-12-21']"
500127,2024-04-19,sandwich leave,Friday extending weekend,"['2024-04-19', '2024-04-20']"
39547,2024-06-29,non sandwich leave,0,['2024-06-29']
48102,2024-11-25,sandwich leave,Monday extending weekend,"['2024-11-24', '2024-11-25']"
623980,2024-03-26,non sandwich leave,0,['2024-03-26']
11750,2024-01-13,non sandwich leave,0,['2024-01-13']
166568,2024-01-01,sandwich leave,Monday extending weekend,"['2023-12-31', '2024-01-01']"
474387,2024-04-14,non sandwich leave,0,['2024-04-14']
443899,2024-07-12,sandwich leave,Friday extending weekend,"['2024-07-12', '2024-07-13']"
979050,2024-10-13,non sandwich leave,0,['2024-10-13']
306614,2024-01-21,non sandwich leave,0,['2024-01-21']
122239,2024-02-17,non sandwich leave,0,['2024-02-17']
122239,2024-08-06,non sandwich leave,0,['2024-08-06']
254494,2024-08-28,non sandwich leave,0,['2024-08-28']
919129,2024-10-31,non sandwich leave,0,['2024-10-31']
312289,2024-09-29,non sandwich leave,0,['2024-09-29']
746363,2024-07-17,non sandwich leave,0,['2024-07-17']
798570,2024-11-07,non sandwich leave,0,['2024-11-07']
227771,2024-03-08,sandwich leave,Friday extending weekend,"['2024-03-08', '2024-03-09']"
995060,2024-08-21,non sandwich leave,0,['2024-08-21']
518511,2024-09-03,sandwich leave,Tuesday after Monday holiday,"['2024-09-02', '2024-09-03']"
945600,2024-08-23,sandwich leave,Friday extending weekend,"['2024-08-23', '2024-08-24']"
857543,2024-03-21,non sandwich leave,0,['2024-03-21']
894237,2024-12-11,non sandwich leave,0,['2024-12-11']
319594,2024-10-29,non sandwich leave,0,['2024-10-29']
827310,2024-11-17,non sandwich leave,0,['2024-11-17']
128875,2024-04-29,sandwich leave,Monday extending weekend,"['2024-04-28', '2024-04-29']"
994557,2024-04-01,sandwich leave,Monday extending weekend,"['2024-03-31', '2024-04-01']"
122176,2024-07-26,sandwich leave,Friday extending weekend,"['2024-07-26', '2024-07-27']"
10217,2024-07-12,sandwich leave,Friday extending weekend,"['2024-07-12', '2024-07-13']"
822693,2024-01-02,sandwich leave,Tuesday after Monday holiday,"['2024-01-01', '2024-01-02']"
830330,2024-01-30,non sandwich leave,0,['2024-01-30']
818662,2024-12-27,sandwich leave,Friday extending weekend,"['2024-12-27', '2024-12-28']"
452534,2024-01-09,non sandwich leave,0,['2024-01-09']
58814,2024-08-28,non sandwich leave,0,['2024-08-28']
421616,2024-07-20,non sandwich leave,0,['2024-07-20']
203057,2024-02-18,non sandwich leave,0,['2024-02-18']
844227,2024-10-06,non sandwich leave,0,['2024-10-06']
818454,2024-10-15,sandwich leave,Tuesday after Monday holiday,"['2024-10-14', '2024-10-15']"
185908,2024-03-31,non sandwich leave,0,['2024-03-31']
353704,2024-05-09,non sandwich leave,0,['2024-05-09']
372290,2024-08-24,non sandwich leave,0,['2024-08-24']
602867,2024-06-06,non sandwich leave,0,['2024-06-06']
848197,2024-06-08,non sandwich leave,0,['2024-06-08']
848197,2024-10-22,non sandwich leave,0,['2024-10-22']
302359,2024-11-16,non sandwich leave,0,['2024-11-16']
113308,2024-07-04,non sandwich leave,0,['2024-07-04']
548214,2024-10-24,non sandwich leave,0,['2024-10-24']
957401,2024-05-04,non sandwich leave,0,['2024-05-04']
563420,2024-04-13,non sandwich leave,0,['2024-04-13']
484817,2024-12-17,non sandwich leave,0,['2024-12-17']
632772,2024-02-20,sandwich leave,Tuesday after Monday holiday,"['2024-02-19', '2024-02-20']"
927700,2024-01-27,non sandwich leave,0,['2024-01-27']
50122,2024-03-31,non sandwich leave,0,['2024-03-31']
784569,2024-07-30,non sandwich leave,0,['2024-07-30']
490903,2024-04-11,non sandwich leave,0,['2024-04-11']
379476,2024-08-17,non sandwich leave,0,['2024-08-17']
535186,2024-04-15,sandwich leave,Monday extending weekend,"['2024-04-14', '2024-04-15']"
754181,2024-03-25,sandwich leave,Monday extending weekend,"['2024-03-24', '2024-03-25']"
110903,2024-04-06,non sandwich leave,0,['2024-04-06']
984844,2024-12-20,sandwich leave,Friday extending weekend,"['2024-12-20', '2024-12-21']"
616704,2024-03-30,non sandwich leave,0,['2024-03-30']
69344,2024-11-26,non sandwich leave,0,['2024-11-26']
409695,2024-08-16,sandwich leave,Friday extending weekend,"['2024-08-16', '2024-08-17']"
188302,2024-08-25,non sandwich leave,0,['2024-08-25']
804012,2024-04-20,non sandwich leave,0,['2024-04-20']
669265,2024-04-26,sandwich leave,Friday extending weekend,"['2024-04-26', '2024-04-27']"
751776,2024-02-22,non sandwich leave,0,['2024-02-22']
186442,2024-12-29,non sandwich leave,0,['2024-12-29']
624771,2024-06-29,non sandwich leave,0,['2024-06-29']
137513,2024-12-08,non sandwich leave,0,['2024-12-08']
149095,2024-01-04,non sandwich leave,0,['2024-01-04']
620019,2024-09-03,sandwich leave,Tuesday after Monday holiday,"['2024-09-02', '2024-09-03']"
891892,2024-03-15,sandwich leave,Friday extending weekend,"['2024-03-15', '2024-03-16']"
519632,2024-12-18,non sandwich leave,0,['2024-12-18']
754774,2024-05-03,sandwich leave,Friday extending weekend,"['2024-05-03', '2024-05-04']"
696195,2024-08-05,sandwich leave,Monday extending weekend,"['2024-08-04', '2024-08-05']"
821707,2024-11-28,non sandwich leave,0,['2024-11-28']
48057,2024-10-20,non sandwich leave,0,['2024-10-20']
148171,2024-07-02,non sandwich leave,0,['2024-07-02']
597257,2024-02-23,sandwich leave,Friday extending weekend,"['2024-02-23', '2024-02-24']"
591675,2024-08-20,non sandwich leave,0,['2024-08-20']
625825,2024-09-30,sandwich leave,Monday extending weekend,"['2024-09-29', '2024-09-30']"
804821,2024-12-26,non sandwich leave,0,['2024-12-26']
149865,2024-10-25,sandwich leave,Friday extending weekend,"['2024-10-25', '2024-10-26']"
320625,2024-08-17,non sandwich leave,0,['2024-08-17']
736970,2024-10-14,sandwich leave,Monday extending weekend,"['2024-10-13', '2024-10-14']"
902331,2024-03-11,sandwich leave,Monday extending weekend,"['2024-03-10', '2024-03-11']"
346131,2024-11-25,sandwich leave,Monday extending weekend,"['2024-11-24', '2024-11-25']"
716887,2024-05-29,non sandwich leave,0,['2024-05-29']
793844,2024-07-09,non sandwich leave,0,['2024-07-09']
77140,2024-01-03,non sandwich leave,0,['2024-01-03']
907385,2024-04-05,sandwich leave,Friday extending weekend,"['2024-04-05', '2024-04-06']"
374674,2024-10-03,non sandwich leave,0,['2024-10-03']
934253,2024-08-07,non sandwich leave,0,['2024-08-07']
410540,2024-04-11,non sandwich leave,0,['2024-04-11']
745560,2024-08-10,non sandwich leave,0,['2024-08-10']
226280,2024-03-28,non sandwich leave,0,['2024-03-28']
533597,2024-10-14,sandwich leave,Monday extending weekend,"['2024-10-13', '2024-10-14']"
602453,2024-10-14,sandwich leave,Monday extending weekend,"['2024-10-13', '2024-10-14']"
919865,2024-03-24,non sandwich leave,0,['2024-03-24']
313379,2024-02-25,non sandwich leave,0,['2024-02-25']
590228,2024-02-02,sandwich leave,Friday extending weekend,"['2024-02-02', '2024-02-03']"
662716,2024-12-26,non sandwich leave,0,['2024-12-26']
405224,2024-12-05,non sandwich leave,0,['2024-12-05']
752575,2024-10-05,non sandwich leave,0,['2024-10-05']
531702,2024-03-30,non sandwich leave,0,['2024-03-30']
413007,2024-07-11,non sandwich leave,0,['2024-07-11']
386310,2024-11-19,non sandwich leave,0,['2024-11-19']
938268,2024-04-24,non sandwich leave,0,['2024-04-24']
114439,2024-07-03,non sandwich leave,0,['2024-07-03']
712058,2024-08-31,non sandwich leave,0,['2024-08-31']
504589,2024-11-19,non sandwich leave,0,['2024-11-19']
965693,2024-08-25,non sandwich leave,0,['2024-08-25']
88208,2024-03-13,non sandwich leave,0,['2024-03-13']
297371,2024-06-15,non sandwich leave,0,['2024-06-15']
607206,2024-04-14,non sandwich leave,0,['2024-04-14']
71005,2024-03-26,non sandwich leave,0,['2024-03-26']
905426,2024-06-18,non sandwich leave,0,['2024-06-18']
174573,2024-04-01,sandwich leave,Monday extending weekend,"['2024-03-31', '2024-04-01']"
204641,2024-03-11,sandwich leave,Monday extending weekend,"['2024-03-10', '2024-03-11']"
824088,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
732207,2024-03-01,sandwich leave,Friday extending weekend,"['2024-03-01', '2024-03-02']"
257762,2024-10-08,non sandwich leave,0,['2024-10-08']
466105,2024-09-04,non sandwich leave,0,['2024-09-04']
92540,2024-09-26,non sandwich leave,0,['2024-09-26']
844017,2024-09-04,non sandwich leave,0,['2024-09-04']
888891,2024-09-16,sandwich leave,Monday extending weekend,"['2024-09-15', '2024-09-16']"
207249,2024-05-20,sandwich leave,Monday extending weekend,"['2024-05-19', '2024-05-20']"
